sep=;
"Time";"PM10";"PM2.5";"PM1";"PM 4";"PM TOT"
"2024-06-06T00:00:00+00:00";null;null;null;null;null
"2024-06-06T00:01:00+00:00";null;null;null;null;null
"2024-06-06T00:02:00+00:00";null;null;null;null;null
"2024-06-06T00:03:00+00:00";null;null;null;null;null
"2024-06-06T00:04:00+00:00";null;null;null;null;null
"2024-06-06T00:05:00+00:00";null;null;null;null;null
"2024-06-06T00:06:00+00:00";null;null;null;null;null
"2024-06-06T00:07:00+00:00";null;null;null;null;null
"2024-06-06T00:08:00+00:00";null;null;null;null;null
"2024-06-06T00:09:00+00:00";null;null;null;null;null
"2024-06-06T00:10:00+00:00";null;null;null;null;null
"2024-06-06T00:11:00+00:00";null;null;null;null;null
"2024-06-06T00:12:00+00:00";null;null;null;null;null
"2024-06-06T00:13:00+00:00";null;null;null;null;null
"2024-06-06T00:14:00+00:00";null;null;null;null;null
"2024-06-06T00:15:00+00:00";null;null;null;null;null
"2024-06-06T00:16:00+00:00";null;null;null;null;null
"2024-06-06T00:17:00+00:00";null;null;null;null;null
"2024-06-06T00:18:00+00:00";null;null;null;null;null
"2024-06-06T00:19:00+00:00";null;null;null;null;null
"2024-06-06T00:20:00+00:00";null;null;null;null;null
"2024-06-06T00:21:00+00:00";null;null;null;null;null
"2024-06-06T00:22:00+00:00";null;null;null;null;null
"2024-06-06T00:23:00+00:00";null;null;null;null;null
"2024-06-06T00:24:00+00:00";null;null;null;null;null
"2024-06-06T00:25:00+00:00";null;null;null;null;null
"2024-06-06T00:26:00+00:00";6;5;4;5;6
"2024-06-06T00:27:00+00:00";null;null;null;null;null
"2024-06-06T00:28:00+00:00";null;null;null;null;null
"2024-06-06T00:29:00+00:00";null;null;null;null;null
"2024-06-06T00:30:00+00:00";null;null;null;null;null
"2024-06-06T00:31:00+00:00";null;null;null;null;null
"2024-06-06T00:32:00+00:00";null;null;null;null;null
"2024-06-06T00:33:00+00:00";null;null;null;null;null
"2024-06-06T00:34:00+00:00";23;12;8;17;23
"2024-06-06T00:35:00+00:00";24;13;9;18;30
"2024-06-06T00:36:00+00:00";28;16;13;21;28
"2024-06-06T00:37:00+00:00";null;null;null;null;null
"2024-06-06T00:38:00+00:00";20;10;7;16;20
"2024-06-06T00:39:00+00:00";20;11;7;16;20
"2024-06-06T00:40:00+00:00";19;10;6;14;19
"2024-06-06T00:41:00+00:00";21;10;7;15;33
"2024-06-06T00:42:00+00:00";23;11;8;16;34
"2024-06-06T00:43:00+00:00";14;9;6;12;14
"2024-06-06T00:44:00+00:00";17;8;5;11;17
"2024-06-06T00:45:00+00:00";12;6;4;9;12
"2024-06-06T00:46:00+00:00";null;null;null;null;null
"2024-06-06T00:47:00+00:00";13;7;5;11;13
"2024-06-06T00:48:00+00:00";17;8;5;12;17
"2024-06-06T00:49:00+00:00";24;12;9;18;25
"2024-06-06T00:50:00+00:00";27;11;8;17;27
"2024-06-06T00:51:00+00:00";38;19;15;26;69
"2024-06-06T00:52:00+00:00";23;11;7;16;26
"2024-06-06T00:53:00+00:00";24;13;10;19;24
"2024-06-06T00:54:00+00:00";21;11;8;17;21
"2024-06-06T00:55:00+00:00";null;null;null;null;null
"2024-06-06T00:56:00+00:00";24;11;8;16;30
"2024-06-06T00:57:00+00:00";16;8;5;12;17
"2024-06-06T00:58:00+00:00";28;13;9;18;30
"2024-06-06T00:59:00+00:00";12;6;4;9;12
"2024-06-06T01:00:00+00:00";11;5;3;9;11
"2024-06-06T01:01:00+00:00";13;6;4;9;13
"2024-06-06T01:02:00+00:00";11;4;3;8;11
"2024-06-06T01:03:00+00:00";14;6;4;9;14
"2024-06-06T01:04:00+00:00";11;6;4;9;11
"2024-06-06T01:05:00+00:00";null;null;null;null;null
"2024-06-06T01:06:00+00:00";14;7;5;11;14
"2024-06-06T01:07:00+00:00";16;7;5;11;16
"2024-06-06T01:08:00+00:00";17;7;5;11;17
"2024-06-06T01:09:00+00:00";15;6;4;10;15
"2024-06-06T01:10:00+00:00";17;8;6;13;17
"2024-06-06T01:11:00+00:00";19;10;6;15;19
"2024-06-06T01:12:00+00:00";112;69;65;79;265
"2024-06-06T01:13:00+00:00";20;10;7;14;22
"2024-06-06T01:14:00+00:00";null;null;null;null;null
"2024-06-06T01:15:00+00:00";23;11;7;16;23
"2024-06-06T01:16:00+00:00";20;10;7;15;20
"2024-06-06T01:17:00+00:00";21;12;8;16;38
"2024-06-06T01:18:00+00:00";27;13;9;17;32
"2024-06-06T01:19:00+00:00";17;8;5;13;17
"2024-06-06T01:20:00+00:00";19;9;6;13;19
"2024-06-06T01:21:00+00:00";21;9;6;13;21
"2024-06-06T01:22:00+00:00";21;11;8;16;22
"2024-06-06T01:23:00+00:00";18;10;7;15;18
"2024-06-06T01:24:00+00:00";null;null;null;null;null
"2024-06-06T01:25:00+00:00";21;10;7;15;21
"2024-06-06T01:26:00+00:00";23;10;7;15;31
"2024-06-06T01:27:00+00:00";17;8;6;12;23
"2024-06-06T01:28:00+00:00";20;10;7;14;20
"2024-06-06T01:29:00+00:00";21;10;7;14;32
"2024-06-06T01:30:00+00:00";24;12;9;16;32
"2024-06-06T01:31:00+00:00";23;12;8;18;23
"2024-06-06T01:32:00+00:00";33;16;12;23;64
"2024-06-06T01:33:00+00:00";30;16;12;23;35
"2024-06-06T01:34:00+00:00";null;null;null;null;null
"2024-06-06T01:35:00+00:00";23;13;9;18;29
"2024-06-06T01:36:00+00:00";25;14;10;20;25
"2024-06-06T01:37:00+00:00";20;10;6;15;20
"2024-06-06T01:38:00+00:00";21;10;6;15;21
"2024-06-06T01:39:00+00:00";20;10;7;16;20
"2024-06-06T01:40:00+00:00";18;9;6;13;18
"2024-06-06T01:41:00+00:00";20;10;7;15;20
"2024-06-06T01:42:00+00:00";15;7;4;11;15
"2024-06-06T01:43:00+00:00";null;null;null;null;null
"2024-06-06T01:44:00+00:00";17;8;5;12;26
"2024-06-06T01:45:00+00:00";15;7;5;11;15
"2024-06-06T01:46:00+00:00";14;6;4;9;14
"2024-06-06T01:47:00+00:00";20;10;7;14;29
"2024-06-06T01:48:00+00:00";13;6;4;10;13
"2024-06-06T01:49:00+00:00";13;7;5;10;18
"2024-06-06T01:50:00+00:00";39;19;16;23;83
"2024-06-06T01:51:00+00:00";23;8;6;13;53
"2024-06-06T01:52:00+00:00";18;9;6;13;18
"2024-06-06T01:53:00+00:00";null;null;null;null;null
