sep=;
"Time";"PM10";"PM2.5";"PM1";"PM 4";"PM TOT"
"2024-04-03T01:52:00+00:00";42;22;17;31;42
"2024-04-03T01:53:00+00:00";null;null;null;null;null
"2024-04-03T01:54:00+00:00";45;23;17;31;45
"2024-04-03T01:55:00+00:00";51;25;20;36;56
"2024-04-03T01:56:00+00:00";48;23;17;33;48
"2024-04-03T01:57:00+00:00";50;25;19;35;54
"2024-04-03T01:58:00+00:00";45;23;17;33;45
"2024-04-03T01:59:00+00:00";46;25;18;34;46
"2024-04-03T02:00:00+00:00";42;22;16;32;43
"2024-04-03T02:01:00+00:00";54;26;20;37;57
"2024-04-03T02:02:00+00:00";64;29;22;42;64
"2024-04-03T02:03:00+00:00";null;null;null;null;null
"2024-04-03T02:04:00+00:00";65;32;24;45;71
"2024-04-03T02:05:00+00:00";64;30;22;43;66
"2024-04-03T02:06:00+00:00";69;31;24;44;69
"2024-04-03T02:07:00+00:00";64;31;23;45;64
"2024-04-03T02:08:00+00:00";74;33;25;46;74
"2024-04-03T02:09:00+00:00";69;32;25;45;69
"2024-04-03T02:10:00+00:00";70;32;24;45;70
"2024-04-03T02:11:00+00:00";63;31;22;44;63
"2024-04-03T02:12:00+00:00";67;32;25;45;69
"2024-04-03T02:13:00+00:00";null;null;null;null;null
"2024-04-03T02:14:00+00:00";64;31;23;43;67
"2024-04-03T02:15:00+00:00";66;33;25;46;66
"2024-04-03T02:16:00+00:00";58;28;21;40;58
"2024-04-03T02:17:00+00:00";60;30;23;42;62
"2024-04-03T02:18:00+00:00";60;29;22;40;60
"2024-04-03T02:19:00+00:00";59;29;21;42;60
"2024-04-03T02:20:00+00:00";60;31;23;45;60
"2024-04-03T02:21:00+00:00";61;28;21;40;61
"2024-04-03T02:22:00+00:00";52;25;19;35;52
"2024-04-03T02:23:00+00:00";null;null;null;null;null
"2024-04-03T02:24:00+00:00";45;22;16;31;45
"2024-04-03T02:25:00+00:00";37;19;14;27;37
"2024-04-03T02:26:00+00:00";32;17;13;23;32
"2024-04-03T02:27:00+00:00";39;20;15;27;40
"2024-04-03T02:28:00+00:00";35;19;14;25;35
"2024-04-03T02:29:00+00:00";33;17;12;23;33
"2024-04-03T02:30:00+00:00";39;19;14;27;39
"2024-04-03T02:31:00+00:00";36;18;13;25;36
"2024-04-03T02:32:00+00:00";null;null;null;null;null
"2024-04-03T02:33:00+00:00";43;21;16;29;43
"2024-04-03T02:34:00+00:00";49;23;18;33;49
"2024-04-03T02:35:00+00:00";46;24;18;33;46
"2024-04-03T02:36:00+00:00";51;24;18;34;51
"2024-04-03T02:37:00+00:00";49;24;18;34;52
"2024-04-03T02:38:00+00:00";55;26;19;37;62
"2024-04-03T02:39:00+00:00";58;28;21;40;58
"2024-04-03T02:40:00+00:00";60;27;20;38;60
"2024-04-03T02:41:00+00:00";60;32;24;43;62
"2024-04-03T02:42:00+00:00";null;null;null;null;null
"2024-04-03T02:43:00+00:00";56;28;21;40;57
"2024-04-03T02:44:00+00:00";62;30;23;42;64
"2024-04-03T02:45:00+00:00";57;27;21;39;57
"2024-04-03T02:46:00+00:00";55;27;20;37;55
"2024-04-03T02:47:00+00:00";56;28;21;38;56
"2024-04-03T02:48:00+00:00";56;28;20;39;57
"2024-04-03T02:49:00+00:00";56;29;22;40;59
"2024-04-03T02:50:00+00:00";51;25;18;34;51
"2024-04-03T02:51:00+00:00";46;24;17;34;46
"2024-04-03T02:52:00+00:00";null;null;null;null;null
"2024-04-03T02:53:00+00:00";43;23;16;31;43
"2024-04-03T02:54:00+00:00";46;23;17;32;49
"2024-04-03T02:55:00+00:00";38;20;14;28;38
"2024-04-03T02:56:00+00:00";44;23;17;31;49
"2024-04-03T02:57:00+00:00";45;24;18;32;45
"2024-04-03T02:58:00+00:00";34;18;14;25;40
"2024-04-03T02:59:00+00:00";39;18;14;24;39
