sep=;
"Time";"PM10";"PM2.5";"PM1";"PM 4";"PM TOT"
"2024-01-08T01:17:00+00:00";null;null;null;null;null
"2024-01-08T01:18:00+00:00";19;10;7;14;19
"2024-01-08T01:19:00+00:00";16;9;7;13;16
"2024-01-08T01:20:00+00:00";18;10;7;15;18
"2024-01-08T01:21:00+00:00";20;10;6;14;20
"2024-01-08T01:22:00+00:00";21;11;8;15;21
"2024-01-08T01:23:00+00:00";22;12;9;17;22
"2024-01-08T01:24:00+00:00";22;13;9;18;22
"2024-01-08T01:25:00+00:00";16;10;7;14;16
"2024-01-08T01:26:00+00:00";17;10;7;13;17
"2024-01-08T01:27:00+00:00";null;null;null;null;null
"2024-01-08T01:28:00+00:00";20;11;7;15;20
"2024-01-08T01:29:00+00:00";22;12;9;18;22
"2024-01-08T01:30:00+00:00";14;9;6;12;14
"2024-01-08T01:31:00+00:00";16;10;7;14;16
"2024-01-08T01:32:00+00:00";26;15;10;21;26
"2024-01-08T01:33:00+00:00";18;11;8;16;18
"2024-01-08T01:34:00+00:00";27;14;10;22;27
"2024-01-08T01:35:00+00:00";25;13;9;20;25
"2024-01-08T01:36:00+00:00";null;null;null;null;null
"2024-01-08T01:37:00+00:00";19;11;8;16;19
"2024-01-08T01:38:00+00:00";21;12;9;17;21
"2024-01-08T01:39:00+00:00";19;12;8;16;19
"2024-01-08T01:40:00+00:00";19;12;8;16;19
"2024-01-08T01:41:00+00:00";16;11;8;14;16
"2024-01-08T01:42:00+00:00";17;11;8;15;17
"2024-01-08T01:43:00+00:00";20;12;9;17;20
"2024-01-08T01:44:00+00:00";18;12;9;16;18
"2024-01-08T01:45:00+00:00";18;13;9;17;18
"2024-01-08T01:46:00+00:00";null;null;null;null;null
"2024-01-08T01:47:00+00:00";24;16;11;22;24
"2024-01-08T01:48:00+00:00";21;14;10;18;21
"2024-01-08T01:49:00+00:00";20;14;10;18;20
"2024-01-08T01:50:00+00:00";15;12;9;14;15
"2024-01-08T01:51:00+00:00";21;15;12;20;21
"2024-01-08T01:52:00+00:00";18;14;11;17;18
"2024-01-08T01:53:00+00:00";20;15;12;18;20
"2024-01-08T01:54:00+00:00";25;18;14;22;25
"2024-01-08T01:55:00+00:00";20;16;13;19;20
"2024-01-08T01:56:00+00:00";null;null;null;null;null
"2024-01-08T01:57:00+00:00";21;16;13;19;21
"2024-01-08T01:58:00+00:00";19;17;14;18;19
"2024-01-08T01:59:00+00:00";19;16;13;18;19
"2024-01-08T02:00:00+00:00";21;17;13;20;21
"2024-01-08T02:01:00+00:00";23;17;13;21;23
"2024-01-08T02:02:00+00:00";20;16;12;19;20
"2024-01-08T02:03:00+00:00";22;17;13;22;22
"2024-01-08T02:04:00+00:00";21;17;14;19;21
"2024-01-08T02:05:00+00:00";null;null;null;null;null
"2024-01-08T02:06:00+00:00";22;18;14;21;22
"2024-01-08T02:07:00+00:00";25;19;15;23;25
"2024-01-08T02:08:00+00:00";22;18;15;21;22
"2024-01-08T02:09:00+00:00";22;18;15;21;22
"2024-01-08T02:10:00+00:00";28;22;17;26;28
"2024-01-08T02:11:00+00:00";22;18;14;21;22
"2024-01-08T02:12:00+00:00";29;22;17;27;29
"2024-01-08T02:13:00+00:00";21;17;13;20;21
"2024-01-08T02:14:00+00:00";22;18;14;21;22
"2024-01-08T02:15:00+00:00";null;null;null;null;null
"2024-01-08T02:16:00+00:00";20;17;14;19;20
"2024-01-08T02:17:00+00:00";19;15;12;18;19
"2024-01-08T02:18:00+00:00";21;17;14;20;21
"2024-01-08T02:19:00+00:00";21;18;14;21;21
"2024-01-08T02:20:00+00:00";21;18;15;21;21
"2024-01-08T02:21:00+00:00";23;20;15;22;23
"2024-01-08T02:22:00+00:00";24;20;17;24;24
"2024-01-08T02:23:00+00:00";24;21;17;24;24
"2024-01-08T02:24:00+00:00";26;24;20;26;26
"2024-01-08T02:25:00+00:00";null;null;null;null;null
"2024-01-08T02:26:00+00:00";28;25;20;27;28
"2024-01-08T02:27:00+00:00";30;27;21;29;30
"2024-01-08T02:28:00+00:00";29;28;22;29;29
"2024-01-08T02:29:00+00:00";29;28;21;29;29
"2024-01-08T02:30:00+00:00";31;30;22;31;31
"2024-01-08T02:31:00+00:00";26;25;19;26;26
"2024-01-08T02:32:00+00:00";29;27;20;29;29
"2024-01-08T02:33:00+00:00";28;27;20;28;28
"2024-01-08T02:34:00+00:00";29;27;20;29;29
"2024-01-08T02:35:00+00:00";null;null;null;null;null
"2024-01-08T02:36:00+00:00";27;26;20;27;27
"2024-01-08T02:37:00+00:00";27;25;19;27;27
"2024-01-08T02:38:00+00:00";27;25;19;27;27
"2024-01-08T02:39:00+00:00";27;25;19;27;27
"2024-01-08T02:40:00+00:00";27;25;19;27;27
"2024-01-08T02:41:00+00:00";26;25;19;26;26
"2024-01-08T02:42:00+00:00";24;23;18;24;24
"2024-01-08T02:43:00+00:00";26;24;18;25;26
"2024-01-08T02:44:00+00:00";24;22;17;23;24
"2024-01-08T02:45:00+00:00";null;null;null;null;null
"2024-01-08T02:46:00+00:00";24;22;17;24;24
"2024-01-08T02:47:00+00:00";26;24;18;26;26
"2024-01-08T02:48:00+00:00";26;23;18;25;26
"2024-01-08T02:49:00+00:00";27;25;19;27;27
"2024-01-08T02:50:00+00:00";27;25;19;27;27
"2024-01-08T02:51:00+00:00";26;24;19;26;26
"2024-01-08T02:52:00+00:00";28;25;19;27;28
"2024-01-08T02:53:00+00:00";26;24;18;26;26
"2024-01-08T02:54:00+00:00";26;25;18;26;26
"2024-01-08T02:55:00+00:00";null;null;null;null;null
"2024-01-08T02:56:00+00:00";25;24;18;25;25
"2024-01-08T02:57:00+00:00";26;24;18;25;26
"2024-01-08T02:58:00+00:00";27;25;19;26;27
"2024-01-08T02:59:00+00:00";25;24;18;25;25
"2024-01-08T03:00:00+00:00";28;26;20;27;28
"2024-01-08T03:01:00+00:00";27;26;20;27;27
"2024-01-08T03:02:00+00:00";26;25;19;26;26
"2024-01-08T03:03:00+00:00";26;25;19;25;26
"2024-01-08T03:04:00+00:00";null;null;null;null;null
"2024-01-08T03:05:00+00:00";24;23;18;24;24
"2024-01-08T03:06:00+00:00";26;24;19;25;26
"2024-01-08T03:07:00+00:00";23;22;17;23;23
"2024-01-08T03:08:00+00:00";24;23;18;23;24
"2024-01-08T03:09:00+00:00";23;23;18;23;23
"2024-01-08T03:10:00+00:00";25;24;19;25;25
"2024-01-08T03:11:00+00:00";24;24;19;24;24
"2024-01-08T03:12:00+00:00";25;24;19;25;25
"2024-01-08T03:13:00+00:00";26;24;19;25;26
"2024-01-08T03:14:00+00:00";null;null;null;null;null
"2024-01-08T03:15:00+00:00";25;24;18;24;25
"2024-01-08T03:16:00+00:00";26;25;20;26;26
"2024-01-08T03:17:00+00:00";26;25;19;25;26
"2024-01-08T03:18:00+00:00";24;24;19;24;24
"2024-01-08T03:19:00+00:00";26;25;19;26;26
"2024-01-08T03:20:00+00:00";26;25;20;26;26
"2024-01-08T03:21:00+00:00";25;25;19;25;25
"2024-01-08T03:22:00+00:00";28;26;20;27;28
"2024-01-08T03:23:00+00:00";26;24;19;25;26
"2024-01-08T03:24:00+00:00";null;null;null;null;null
"2024-01-08T03:25:00+00:00";23;23;18;23;23
"2024-01-08T03:26:00+00:00";24;23;18;24;24
"2024-01-08T03:27:00+00:00";25;24;18;25;25
"2024-01-08T03:28:00+00:00";26;25;19;26;26
"2024-01-08T03:29:00+00:00";26;25;20;26;26
"2024-01-08T03:30:00+00:00";27;25;20;26;27
"2024-01-08T03:31:00+00:00";27;26;20;26;27
"2024-01-08T03:32:00+00:00";26;25;19;26;26
"2024-01-08T03:33:00+00:00";27;26;20;27;27
"2024-01-08T03:34:00+00:00";null;null;null;null;null
"2024-01-08T03:35:00+00:00";25;25;19;25;25
"2024-01-08T03:36:00+00:00";26;25;19;26;26
"2024-01-08T03:37:00+00:00";23;22;17;23;23
"2024-01-08T03:38:00+00:00";24;23;18;24;24
"2024-01-08T03:39:00+00:00";24;23;18;24;24
"2024-01-08T03:40:00+00:00";24;23;18;24;24
"2024-01-08T03:41:00+00:00";26;25;19;25;26
"2024-01-08T03:42:00+00:00";28;27;20;27;28
"2024-01-08T03:43:00+00:00";26;24;19;25;26
"2024-01-08T03:44:00+00:00";null;null;null;null;null
"2024-01-08T03:45:00+00:00";25;24;19;25;25
"2024-01-08T03:46:00+00:00";24;23;18;24;24
"2024-01-08T03:47:00+00:00";25;24;19;25;25
"2024-01-08T03:48:00+00:00";25;24;19;25;25
"2024-01-08T03:49:00+00:00";23;22;17;23;23
"2024-01-08T03:50:00+00:00";25;24;18;25;25
"2024-01-08T03:51:00+00:00";22;21;17;22;22
"2024-01-08T03:52:00+00:00";22;21;17;22;22
"2024-01-08T03:53:00+00:00";22;21;17;22;22
"2024-01-08T03:54:00+00:00";null;null;null;null;null
"2024-01-08T03:55:00+00:00";22;22;17;22;22
"2024-01-08T03:56:00+00:00";22;22;17;22;22
"2024-01-08T03:57:00+00:00";26;25;19;26;26
"2024-01-08T03:58:00+00:00";26;25;20;26;26
"2024-01-08T03:59:00+00:00";27;27;21;27;27
"2024-01-08T04:00:00+00:00";28;27;21;28;28
"2024-01-08T04:01:00+00:00";26;25;19;26;26
"2024-01-08T04:02:00+00:00";26;25;20;26;26
"2024-01-08T04:03:00+00:00";null;null;null;null;null
"2024-01-08T04:04:00+00:00";24;24;18;24;24
"2024-01-08T04:05:00+00:00";26;25;20;26;26
"2024-01-08T04:06:00+00:00";25;24;19;25;25
"2024-01-08T04:07:00+00:00";25;23;18;24;25
"2024-01-08T04:08:00+00:00";24;23;18;24;24
"2024-01-08T04:09:00+00:00";24;23;18;24;24
"2024-01-08T04:10:00+00:00";22;22;16;22;22
"2024-01-08T04:11:00+00:00";22;22;17;22;22
"2024-01-08T04:12:00+00:00";22;22;16;22;22
"2024-01-08T04:13:00+00:00";null;null;null;null;null
"2024-01-08T04:14:00+00:00";25;24;18;25;25
"2024-01-08T04:15:00+00:00";24;24;18;24;24
"2024-01-08T04:16:00+00:00";24;23;17;24;24
"2024-01-08T04:17:00+00:00";25;25;19;25;25
"2024-01-08T04:18:00+00:00";27;26;20;27;27
"2024-01-08T04:19:00+00:00";29;27;21;28;29
"2024-01-08T04:20:00+00:00";26;25;19;26;26
"2024-01-08T04:21:00+00:00";27;26;20;27;27
"2024-01-08T04:22:00+00:00";26;25;19;26;26
"2024-01-08T04:23:00+00:00";null;null;null;null;null
"2024-01-08T04:24:00+00:00";27;27;20;27;27
"2024-01-08T04:25:00+00:00";28;27;20;27;28
"2024-01-08T04:26:00+00:00";30;28;22;30;30
"2024-01-08T04:27:00+00:00";29;28;21;29;29
"2024-01-08T04:28:00+00:00";26;26;20;26;26
"2024-01-08T04:29:00+00:00";25;25;19;25;25
"2024-01-08T04:30:00+00:00";26;25;19;26;26
"2024-01-08T04:31:00+00:00";26;25;20;26;26
"2024-01-08T04:32:00+00:00";24;23;18;24;24
"2024-01-08T04:33:00+00:00";null;null;null;null;null
"2024-01-08T04:34:00+00:00";24;23;18;24;24
"2024-01-08T04:35:00+00:00";25;24;19;25;25
"2024-01-08T04:36:00+00:00";23;23;18;23;23
"2024-01-08T04:37:00+00:00";22;21;16;22;22
"2024-01-08T04:38:00+00:00";22;21;17;22;22
"2024-01-08T04:39:00+00:00";22;21;17;22;22
"2024-01-08T04:40:00+00:00";21;20;16;21;21
"2024-01-08T04:41:00+00:00";20;20;16;20;20
"2024-01-08T04:42:00+00:00";21;20;16;20;21
"2024-01-08T04:43:00+00:00";null;null;null;null;null
"2024-01-08T04:44:00+00:00";21;21;16;21;21
"2024-01-08T04:45:00+00:00";21;21;16;21;21
"2024-01-08T04:46:00+00:00";21;21;16;21;21
"2024-01-08T04:47:00+00:00";21;20;15;21;21
"2024-01-08T04:48:00+00:00";21;20;16;21;21
"2024-01-08T04:49:00+00:00";22;21;17;22;22
"2024-01-08T04:50:00+00:00";22;22;17;22;22
"2024-01-08T04:51:00+00:00";22;21;16;22;22
"2024-01-08T04:52:00+00:00";null;null;null;null;null
"2024-01-08T04:53:00+00:00";21;20;16;21;21
"2024-01-08T04:54:00+00:00";22;21;16;22;22
"2024-01-08T04:55:00+00:00";21;19;14;20;21
"2024-01-08T04:56:00+00:00";22;21;16;22;22
"2024-01-08T04:57:00+00:00";22;22;17;22;22
"2024-01-08T04:58:00+00:00";23;22;17;23;23
"2024-01-08T04:59:00+00:00";22;21;16;22;22
"2024-01-08T05:00:00+00:00";20;20;15;20;20
"2024-01-08T05:01:00+00:00";18;17;13;17;18
"2024-01-08T05:02:00+00:00";null;null;null;null;null
"2024-01-08T05:03:00+00:00";19;18;14;19;19
"2024-01-08T05:04:00+00:00";17;16;13;17;17
"2024-01-08T05:05:00+00:00";19;18;14;19;19
"2024-01-08T05:06:00+00:00";21;20;16;21;21
"2024-01-08T05:07:00+00:00";19;18;14;19;19
"2024-01-08T05:08:00+00:00";19;18;14;18;19
"2024-01-08T05:09:00+00:00";20;19;15;20;20
"2024-01-08T05:10:00+00:00";19;19;14;19;19
"2024-01-08T05:11:00+00:00";null;null;null;null;null
"2024-01-08T05:12:00+00:00";20;20;15;20;20
"2024-01-08T05:13:00+00:00";20;20;15;20;20
"2024-01-08T05:14:00+00:00";21;20;15;21;21
"2024-01-08T05:15:00+00:00";21;20;15;20;21
"2024-01-08T05:16:00+00:00";21;20;15;21;21
"2024-01-08T05:17:00+00:00";20;19;15;20;20
"2024-01-08T05:18:00+00:00";22;21;16;22;22
"2024-01-08T05:19:00+00:00";22;21;16;22;22
"2024-01-08T05:20:00+00:00";23;22;17;22;23
"2024-01-08T05:21:00+00:00";null;null;null;null;null
"2024-01-08T05:22:00+00:00";23;22;17;23;23
"2024-01-08T05:23:00+00:00";23;22;18;23;23
"2024-01-08T05:24:00+00:00";22;22;17;22;22
"2024-01-08T05:25:00+00:00";23;22;17;23;23
"2024-01-08T05:26:00+00:00";21;20;16;21;21
"2024-01-08T05:27:00+00:00";21;20;16;21;21
"2024-01-08T05:28:00+00:00";20;20;15;20;20
"2024-01-08T05:29:00+00:00";18;18;14;18;18
"2024-01-08T05:30:00+00:00";19;18;14;19;19
"2024-01-08T05:31:00+00:00";null;null;null;null;null
"2024-01-08T05:32:00+00:00";19;19;14;19;19
"2024-01-08T05:33:00+00:00";19;18;14;19;19
"2024-01-08T05:34:00+00:00";20;19;15;20;20
"2024-01-08T05:35:00+00:00";20;19;14;19;20
"2024-01-08T05:36:00+00:00";20;20;15;20;20
"2024-01-08T05:37:00+00:00";20;20;15;20;20
"2024-01-08T05:38:00+00:00";20;20;15;20;20
"2024-01-08T05:39:00+00:00";21;20;16;21;21
"2024-01-08T05:40:00+00:00";23;22;16;22;23
"2024-01-08T05:41:00+00:00";null;null;null;null;null
"2024-01-08T05:42:00+00:00";23;22;17;23;23
"2024-01-08T05:43:00+00:00";23;22;17;23;23
"2024-01-08T05:44:00+00:00";22;21;16;22;22
"2024-01-08T05:45:00+00:00";23;22;17;23;23
"2024-01-08T05:46:00+00:00";23;22;17;23;23
"2024-01-08T05:47:00+00:00";21;21;16;21;21
"2024-01-08T05:48:00+00:00";20;20;15;20;20
"2024-01-08T05:49:00+00:00";19;19;14;19;19
"2024-01-08T05:50:00+00:00";null;null;null;null;null
"2024-01-08T05:51:00+00:00";21;21;16;21;21
"2024-01-08T05:52:00+00:00";21;21;16;21;21
"2024-01-08T05:53:00+00:00";23;22;16;23;23
"2024-01-08T05:54:00+00:00";23;22;17;23;23
"2024-01-08T05:55:00+00:00";23;22;17;23;23
"2024-01-08T05:56:00+00:00";23;23;17;23;23
"2024-01-08T05:57:00+00:00";23;22;17;23;23
"2024-01-08T05:58:00+00:00";24;23;17;24;24
"2024-01-08T05:59:00+00:00";24;23;17;24;24
"2024-01-08T06:00:00+00:00";null;null;null;null;null
"2024-01-08T06:01:00+00:00";26;25;19;26;26
"2024-01-08T06:02:00+00:00";27;26;19;26;27
"2024-01-08T06:03:00+00:00";26;26;20;26;26
"2024-01-08T06:04:00+00:00";25;24;19;25;25
"2024-01-08T06:05:00+00:00";24;24;18;24;24
"2024-01-08T06:06:00+00:00";24;23;18;23;24
"2024-01-08T06:07:00+00:00";21;21;16;21;21
"2024-01-08T06:08:00+00:00";21;21;16;21;21
"2024-01-08T06:09:00+00:00";19;19;14;19;19
"2024-01-08T06:10:00+00:00";null;null;null;null;null
"2024-01-08T06:11:00+00:00";23;22;17;23;23
"2024-01-08T06:12:00+00:00";22;21;16;22;22
"2024-01-08T06:13:00+00:00";23;22;17;23;23
"2024-01-08T06:14:00+00:00";24;23;18;24;24
"2024-01-08T06:15:00+00:00";26;25;19;26;26
"2024-01-08T06:16:00+00:00";26;25;19;26;26
"2024-01-08T06:17:00+00:00";23;23;17;23;23
"2024-01-08T06:18:00+00:00";24;24;18;24;24
"2024-01-08T06:19:00+00:00";22;21;16;22;22
"2024-01-08T06:20:00+00:00";null;null;null;null;null
"2024-01-08T06:21:00+00:00";22;21;17;22;22
"2024-01-08T06:22:00+00:00";21;21;16;21;21
"2024-01-08T06:23:00+00:00";22;21;17;22;22
"2024-01-08T06:24:00+00:00";21;21;16;21;21
"2024-01-08T06:25:00+00:00";20;19;15;20;20
"2024-01-08T06:26:00+00:00";19;18;14;19;19
"2024-01-08T06:27:00+00:00";17;17;13;17;17
"2024-01-08T06:28:00+00:00";18;17;13;17;18
"2024-01-08T06:29:00+00:00";null;null;null;null;null
"2024-01-08T06:30:00+00:00";17;17;12;17;17
"2024-01-08T06:31:00+00:00";18;17;13;18;18
"2024-01-08T06:32:00+00:00";18;17;13;18;18
"2024-01-08T06:33:00+00:00";18;17;13;18;18
"2024-01-08T06:34:00+00:00";17;16;12;17;17
"2024-01-08T06:35:00+00:00";17;16;12;16;17
"2024-01-08T06:36:00+00:00";18;17;13;17;18
"2024-01-08T06:37:00+00:00";18;17;13;18;18
"2024-01-08T06:38:00+00:00";18;17;13;18;18
"2024-01-08T06:39:00+00:00";null;null;null;null;null
"2024-01-08T06:40:00+00:00";19;19;14;19;19
"2024-01-08T06:41:00+00:00";21;20;15;21;21
"2024-01-08T06:42:00+00:00";21;20;15;21;21
"2024-01-08T06:43:00+00:00";20;19;15;20;20
"2024-01-08T06:44:00+00:00";20;20;15;20;20
"2024-01-08T06:45:00+00:00";22;21;16;22;22
"2024-01-08T06:46:00+00:00";21;20;15;21;21
"2024-01-08T06:47:00+00:00";22;21;16;22;22
"2024-01-08T06:48:00+00:00";21;20;15;21;21
"2024-01-08T06:49:00+00:00";null;null;null;null;null
"2024-01-08T06:50:00+00:00";20;19;15;20;20
"2024-01-08T06:51:00+00:00";21;20;15;21;21
"2024-01-08T06:52:00+00:00";23;22;17;23;23
"2024-01-08T06:53:00+00:00";23;22;16;23;23
"2024-01-08T06:54:00+00:00";24;23;17;24;24
"2024-01-08T06:55:00+00:00";22;22;16;22;22
"2024-01-08T06:56:00+00:00";24;23;17;24;24
"2024-01-08T06:57:00+00:00";21;21;16;21;21
"2024-01-08T06:58:00+00:00";22;21;16;21;22
"2024-01-08T06:59:00+00:00";null;null;null;null;null
"2024-01-08T07:00:00+00:00";21;20;15;21;21
"2024-01-08T07:01:00+00:00";23;22;16;23;23
"2024-01-08T07:02:00+00:00";25;24;18;25;25
"2024-01-08T07:03:00+00:00";25;24;18;25;25
"2024-01-08T07:04:00+00:00";26;25;19;26;26
"2024-01-08T07:05:00+00:00";25;25;18;25;25
"2024-01-08T07:06:00+00:00";26;25;19;26;26
"2024-01-08T07:07:00+00:00";26;25;18;26;26
"2024-01-08T07:08:00+00:00";25;24;18;25;25
"2024-01-08T07:09:00+00:00";null;null;null;null;null
"2024-01-08T07:10:00+00:00";27;26;19;27;27
"2024-01-08T07:11:00+00:00";27;25;19;27;27
"2024-01-08T07:12:00+00:00";25;24;18;25;25
"2024-01-08T07:13:00+00:00";25;23;17;25;25
"2024-01-08T07:14:00+00:00";27;26;19;27;27
"2024-01-08T07:15:00+00:00";25;24;18;25;25
"2024-01-08T07:16:00+00:00";24;23;18;24;24
"2024-01-08T07:17:00+00:00";23;22;16;23;23
"2024-01-08T07:18:00+00:00";21;21;16;21;21
"2024-01-08T07:19:00+00:00";null;null;null;null;null
"2024-01-08T07:20:00+00:00";21;20;15;21;21
"2024-01-08T07:21:00+00:00";23;22;16;23;23
"2024-01-08T07:22:00+00:00";24;22;17;23;24
"2024-01-08T07:23:00+00:00";23;22;17;23;23
"2024-01-08T07:24:00+00:00";22;22;16;22;22
"2024-01-08T07:25:00+00:00";22;22;16;22;22
"2024-01-08T07:26:00+00:00";24;23;17;23;24
"2024-01-08T07:27:00+00:00";24;23;17;24;24
"2024-01-08T07:28:00+00:00";25;24;18;25;25
"2024-01-08T07:29:00+00:00";null;null;null;null;null
"2024-01-08T07:30:00+00:00";27;26;19;26;27
"2024-01-08T07:31:00+00:00";28;27;20;28;28
"2024-01-08T07:32:00+00:00";28;28;20;28;28
"2024-01-08T07:33:00+00:00";31;30;22;31;31
"2024-01-08T07:34:00+00:00";29;28;21;29;29
"2024-01-08T07:35:00+00:00";28;27;20;28;28
"2024-01-08T07:36:00+00:00";26;25;18;26;26
"2024-01-08T07:37:00+00:00";27;26;19;27;27
"2024-01-08T07:38:00+00:00";null;null;null;null;null
"2024-01-08T07:39:00+00:00";25;24;18;25;25
"2024-01-08T07:40:00+00:00";27;26;19;27;27
"2024-01-08T07:41:00+00:00";29;26;20;28;29
"2024-01-08T07:42:00+00:00";28;27;20;28;28
"2024-01-08T07:43:00+00:00";30;29;21;30;30
"2024-01-08T07:44:00+00:00";32;31;23;32;32
"2024-01-08T07:45:00+00:00";32;30;22;32;32
"2024-01-08T07:46:00+00:00";31;30;22;31;31
"2024-01-08T07:47:00+00:00";30;28;21;30;30
"2024-01-08T07:48:00+00:00";null;null;null;null;null
"2024-01-08T07:49:00+00:00";29;27;20;29;29
"2024-01-08T07:50:00+00:00";27;25;18;26;27
"2024-01-08T07:51:00+00:00";26;25;18;26;26
"2024-01-08T07:52:00+00:00";27;25;19;26;27
"2024-01-08T07:53:00+00:00";27;25;19;27;27
"2024-01-08T07:54:00+00:00";28;27;20;28;28
"2024-01-08T07:55:00+00:00";28;27;20;28;28
"2024-01-08T07:56:00+00:00";28;27;20;28;28
"2024-01-08T07:57:00+00:00";30;28;21;30;30
"2024-01-08T07:58:00+00:00";null;null;null;null;null
"2024-01-08T07:59:00+00:00";30;29;21;30;30
"2024-01-08T08:00:00+00:00";28;26;19;28;28
"2024-01-08T08:01:00+00:00";27;25;19;26;27
"2024-01-08T08:02:00+00:00";24;23;17;24;24
"2024-01-08T08:03:00+00:00";23;22;16;23;23
"2024-01-08T08:04:00+00:00";22;21;15;22;22
"2024-01-08T08:05:00+00:00";21;20;15;21;21
"2024-01-08T08:06:00+00:00";23;21;15;23;23
"2024-01-08T08:07:00+00:00";22;21;15;22;22
"2024-01-08T08:08:00+00:00";null;null;null;null;null
"2024-01-08T08:09:00+00:00";22;21;15;22;22
"2024-01-08T08:10:00+00:00";24;22;16;24;24
"2024-01-08T08:11:00+00:00";25;23;17;24;25
"2024-01-08T08:12:00+00:00";25;23;17;24;25
"2024-01-08T08:13:00+00:00";24;23;17;24;24
"2024-01-08T08:14:00+00:00";24;23;17;24;24
"2024-01-08T08:15:00+00:00";26;24;18;25;26
"2024-01-08T08:16:00+00:00";25;24;18;25;25
